Run_ID,Time_s,Throttle_Cmd,Ambient_C,RPM,CHT_C,EGT_C,Oil_Press_bar,Oil_Temp_C,Fuel_Flow_Lph,Vibration_g,Alternator_V,Fault_ID,Fault_Label
manual_Misfire_0,19.6,0.1687,13.99,2627.1265,81.0722,401.2934,5.4023,64.2761,11.595,0.0345,13.7267,0,Healthy
manual_Misfire_0,19.7,0.1695,14.05,2661.8404,80.4797,398.6212,5.3319,63.9602,11.7226,0.0242,13.7607,0,Healthy
manual_Misfire_0,19.8,0.1707,13.96,2623.9389,75.8512,392.7667,5.4028,66.3626,11.8642,0.0289,13.8189,0,Healthy
manual_Misfire_0,19.9,0.172,13.8,2618.3752,79.9802,382.0642,5.3839,64.1846,11.5009,0.0245,13.792,0,Healthy
manual_Misfire_0,20.0,0.1732,13.83,2610.359,81.5996,382.1784,5.3585,65.4344,11.7258,0.0199,13.6936,0,Healthy
manual_Misfire_0,20.1,0.1745,13.65,2630.104,78.5362,388.4213,5.3146,65.5807,11.8166,0.0108,13.7569,0,Healthy
manual_Misfire_0,20.2,0.1757,13.79,2639.7964,81.9945,394.3212,5.3823,65.2628,11.7146,0.0076,13.7799,0,Healthy
manual_Misfire_0,20.3,0.177,13.66,2613.8301,79.8312,388.6059,5.4189,65.4536,11.4525,0.014,13.7548,0,Healthy
manual_Misfire_0,20.4,0.1782,13.66,2624.1337,77.7953,390.8899,5.3735,64.4838,11.5584,0.0169,13.7195,0,Healthy
manual_Misfire_0,20.5,0.1795,13.57,2636.4476,78.8326,391.1884,5.3975,63.8913,11.4297,0.0365,13.7555,0,Healthy
manual_Misfire_0,20.6,0.1807,13.55,2676.2377,78.4612,401.1203,5.3522,65.1671,12.0188,0.0137,13.7045,0,Healthy
manual_Misfire_0,20.7,0.1819,13.54,2668.0858,79.5861,396.2886,5.3954,66.0097,11.8202,0.013,13.8439,0,Healthy
manual_Misfire_0,20.8,0.1832,13.51,2645.3811,82.0949,397.4787,5.2813,64.8139,12.3873,0.0236,13.8106,0,Healthy
manual_Misfire_0,20.9,0.1844,13.23,2649.6298,79.6205,396.5383,5.4397,65.8099,11.7945,0.017,13.7883,0,Healthy
manual_Misfire_0,21.0,0.1857,13.37,2666.8272,79.9706,402.7127,5.2657,64.9266,12.5789,0.0173,13.7998,0,Healthy
manual_Misfire_0,21.1,0.1869,13.44,2689.9184,78.4247,393.9869,5.459,64.7479,11.9897,0.0162,13.68,0,Healthy
manual_Misfire_0,21.2,0.1882,13.31,2674.2095,82.0777,403.5438,5.4263,65.9961,11.9167,0.0158,13.7677,0,Healthy
manual_Misfire_0,21.3,0.1894,13.19,2661.0853,80.9844,393.7745,5.401,65.0542,12.361,0.0309,13.8195,0,Healthy
manual_Misfire_0,21.4,0.1907,13.21,2654.2732,80.8722,402.1823,5.3466,65.2255,12.082,0.0161,13.6185,0,Healthy
manual_Misfire_0,21.5,0.1919,13.05,2685.1075,80.106,396.0966,5.3388,65.2483,11.9136,0.0178,13.7331,0,Healthy
manual_Misfire_0,21.6,0.1931,13.03,2689.3276,81.2133,395.0755,5.3568,66.6802,12.5642,0.009,13.7696,0,Healthy
manual_Misfire_0,21.7,0.1944,13.05,2713.7653,80.4045,395.6363,5.3409,64.8427,12.2316,0.007,13.6765,0,Healthy
manual_Misfire_0,21.8,0.1956,13.02,2672.4156,79.3552,392.6476,5.306,65.1321,12.7024,0.0243,13.8076,0,Healthy
manual_Misfire_0,21.9,0.1969,13.01,2679.682,80.902,397.2665,5.3317,66.1197,12.6804,0.0102,13.7614,0,Healthy
manual_Misfire_0,22.0,0.1981,12.94,2673.2797,81.6023,397.8444,5.297,64.757,12.1556,0.0234,13.8216,0,Healthy
manual_Misfire_0,22.1,0.1994,12.94,2685.791,81.0363,401.1689,5.3945,64.2684,12.9611,0.0396,13.7338,0,Healthy
manual_Misfire_0,22.2,0.2006,12.73,2697.4513,79.9361,401.8792,5.299,66.2493,12.7716,0.0199,13.8452,0,Healthy
manual_Misfire_0,22.3,0.2019,12.66,2693.6784,82.2787,401.2588,5.3987,64.3886,12.6587,0.0231,13.7669,0,Healthy
manual_Misfire_0,22.4,0.2031,12.79,2725.3939,78.4911,396.3772,5.3318,65.3824,11.8496,0.0292,13.7153,0,Healthy
manual_Misfire_0,22.5,0.2043,12.74,2718.0858,81.6765,403.0055,5.3592,65.4414,12.7786,0.0291,13.7,0,Healthy
manual_Misfire_0,22.6,0.2056,12.72,2698.6403,81.7414,402.0749,5.3997,64.2783,13.3231,0.0223,13.7743,0,Healthy
manual_Misfire_0,22.7,0.2068,12.63,2733.1415,81.4189,404.135,5.399,65.1209,12.9424,0.0274,13.7642,0,Healthy
manual_Misfire_0,22.8,0.2081,12.71,2735.9381,82.0975,398.6247,5.3089,64.8918,12.5428,0.0224,13.764,0,Healthy
manual_Misfire_0,22.9,0.2093,12.55,2715.901,80.2954,400.4097,5.4031,65.9996,12.2569,0.0467,13.7666,0,Healthy
manual_Misfire_0,23.0,0.2106,12.35,2742.8443,82.0395,401.6762,5.4309,65.5746,12.9711,0.0087,13.8398,0,Healthy
manual_Misfire_0,23.1,0.2118,12.41,2758.3776,82.2676,406.5138,5.2772,65.8703,12.4995,0.0059,13.6922,0,Healthy
manual_Misfire_0,23.2,0.2131,12.29,2721.5888,82.6385,396.4346,5.3047,65.0937,12.6442,0.0124,13.7355,0,Healthy
manual_Misfire_0,23.3,0.2143,12.32,2751.826,81.2343,412.3185,5.2471,65.8916,13.4515,0.0286,13.679,0,Healthy
manual_Misfire_0,23.4,0.2155,12.14,2730.0408,79.7166,403.4963,5.3015,64.5311,13.1065,0.0102,13.7649,0,Healthy
manual_Misfire_0,23.5,0.2168,12.19,2766.8094,82.1522,409.5913,5.3054,65.4069,12.57,0.017,13.7403,0,Healthy
manual_Misfire_0,23.6,0.218,12.17,2767.03,80.8684,409.8805,5.3482,64.8735,13.3617,0.0323,13.7161,0,Healthy
manual_Misfire_0,23.7,0.2193,11.95,2771.8744,80.3714,403.6724,5.2939,66.5796,13.253,0.0272,13.866,0,Healthy
manual_Misfire_0,23.8,0.2205,12.08,2759.5716,80.9256,411.0534,5.2936,65.9962,13.7042,0.0165,13.827,0,Healthy
manual_Misfire_0,23.9,0.2218,12.08,2794.6361,80.7521,407.726,5.3885,66.1551,13.241,0.0208,13.8298,0,Healthy
manual_Misfire_0,24.0,0.223,11.95,2806.4782,81.4256,412.605,5.3253,66.0533,12.8708,0.0069,13.8014,0,Healthy
manual_Misfire_0,24.1,0.2243,11.92,2783.753,81.6152,411.242,5.3384,63.1764,13.0469,0.0261,13.8235,0,Healthy
manual_Misfire_0,24.2,0.2255,11.81,2784.1928,83.4823,414.7448,5.4028,64.58,13.3887,0.0168,13.792,0,Healthy
manual_Misfire_0,24.3,0.2267,11.88,2797.1037,80.9667,415.0811,5.3522,64.7328,13.5317,0.0375,13.7325,0,Healthy
manual_Misfire_0,24.4,0.228,11.73,2790.0935,82.5037,408.1199,5.3952,65.8022,13.9533,0.011,13.8111,0,Healthy
manual_Misfire_0,24.5,0.2292,11.68,2825.7767,82.0781,405.886,5.3101,66.3839,13.5477,0.0216,13.7622,0,Healthy
manual_Misfire_0,24.6,0.2305,11.72,2822.4847,80.9688,414.4225,5.4142,64.7485,13.4963,0.0114,13.6419,0,Healthy
manual_Misfire_0,24.7,0.2317,11.63,2819.0584,80.8428,415.0112,5.2732,68.3254,13.75,0.0153,13.7695,0,Healthy
manual_Misfire_0,24.8,0.233,11.64,2834.4469,83.1209,419.2843,5.3781,64.9057,13.8843,0.0128,13.8211,0,Healthy
manual_Misfire_0,24.9,0.2342,11.4,2827.5722,78.8967,409.6017,5.3049,64.0964,13.9072,0.0272,13.8064,0,Healthy
manual_Misfire_0,25.0,0.2355,11.54,2820.955,82.2817,410.4313,5.3844,66.6754,13.9339,0.017,13.7479,0,Healthy
manual_Misfire_0,25.1,0.2367,11.48,2825.8763,82.3949,414.8142,5.3852,65.9228,13.892,0.023,13.8251,0,Healthy
manual_Misfire_0,25.2,0.2379,11.47,2820.9344,83.2768,412.7613,5.3149,66.3125,14.1698,0.0228,13.836,0,Healthy
manual_Misfire_0,25.3,0.2392,11.38,2854.7651,80.9573,428.7342,5.2749,66.9599,13.3948,0.0212,13.739,0,Healthy
manual_Misfire_0,25.4,0.2404,11.31,2840.5498,83.5626,409.9783,5.3156,65.7176,13.9704,0.0271,13.7126,0,Healthy
manual_Misfire_0,25.5,0.2417,11.22,2835.5228,81.4956,410.6071,5.3294,66.9785,13.7129,0.0264,13.7865,0,Healthy
manual_Misfire_0,25.6,0.2429,11.25,2858.2675,82.938,421.5258,5.3887,66.4934,14.4199,0.0161,13.7925,0,Healthy
manual_Misfire_0,25.7,0.2442,11.18,2867.6346,82.1494,414.2771,5.3037,64.9624,13.9116,0.0152,13.6918,0,Healthy
manual_Misfire_0,25.8,0.2454,11.21,2875.58,83.7848,419.5114,5.3015,65.6601,13.5146,0.0228,13.7982,0,Healthy
manual_Misfire_0,25.9,0.2467,11.13,2865.7115,82.3402,420.6089,5.397,66.3849,14.4272,0.0255,13.8194,0,Healthy
manual_Misfire_0,26.0,0.2479,10.86,2864.3704,79.497,409.3597,5.3391,66.2252,14.064,0.0293,13.7779,0,Healthy
manual_Misfire_0,26.1,0.2492,10.92,2878.9637,83.596,417.6948,5.2548,67.1856,14.2915,0.0124,13.7656,0,Healthy
manual_Misfire_0,26.2,0.2504,10.98,2883.8737,83.8919,416.9438,5.2317,65.6764,14.2561,0.022,13.7338,0,Healthy
manual_Misfire_0,26.3,0.2516,10.97,2913.4324,80.4071,416.5052,5.2793,66.119,14.4433,0.0139,13.7313,0,Healthy
manual_Misfire_0,26.4,0.2529,10.9,2886.5354,84.3448,422.1604,5.2717,66.8478,14.2803,0.0198,13.7854,0,Healthy
manual_Misfire_0,26.5,0.2541,10.8,2888.5079,82.1939,429.3855,5.261,66.8843,14.3372,0.0009,13.773,0,Healthy
manual_Misfire_0,26.6,0.2554,10.75,2897.9291,80.3595,422.6057,5.2847,65.8203,14.4115,0.0052,13.6836,0,Healthy
manual_Misfire_0,26.7,0.2566,10.75,2893.5025,83.1554,428.2703,5.3319,67.2337,14.933,0.0294,13.8386,0,Healthy
manual_Misfire_0,26.8,0.2579,10.73,2889.0976,84.1485,427.3307,5.2246,65.8828,14.7669,0.0337,13.8675,0,Healthy
manual_Misfire_0,26.9,0.2591,10.52,2930.3631,81.8964,429.9434,5.3292,65.7074,14.0722,0.0018,13.8752,0,Healthy
manual_Misfire_0,27.0,0.2604,10.54,2908.4561,81.8501,430.1586,5.2862,67.5469,14.9997,0.0155,13.8236,0,Healthy
manual_Misfire_0,27.1,0.2616,10.54,2930.4365,83.9705,428.6435,5.2719,65.2058,14.621,0.0163,13.7353,0,Healthy
manual_Misfire_0,27.2,0.2628,10.48,2950.0243,84.319,423.3583,5.2499,66.176,14.4503,0.0126,13.8478,0,Healthy
manual_Misfire_0,27.3,0.2641,10.45,2927.3427,82.6163,429.1073,5.3655,67.1778,14.7126,0.0111,13.795,0,Healthy
manual_Misfire_0,27.4,0.2653,10.55,2979.8843,83.3753,430.4487,5.1975,66.3077,15.1872,0.0305,13.7201,0,Healthy
manual_Misfire_0,27.5,0.2666,10.32,2949.4512,84.0451,429.6185,5.3251,68.2364,14.4138,0.0137,13.7532,0,Healthy
manual_Misfire_0,27.6,0.2678,10.35,2937.7723,84.6474,435.4173,5.3597,67.6099,14.8463,0.0132,13.75,0,Healthy
manual_Misfire_0,27.7,0.2691,10.3,2952.2921,83.2213,432.9222,5.3149,66.2923,15.355,0.0386,13.7737,0,Healthy
manual_Misfire_0,27.8,0.2703,10.23,2950.0497,85.7572,432.5054,5.217,67.7613,15.2795,0.0335,13.7456,0,Healthy
manual_Misfire_0,27.9,0.2716,10.1,2967.3012,84.4281,436.061,5.2958,66.2523,15.1044,0.0191,13.7204,0,Healthy
manual_Misfire_0,28.0,0.2728,10.17,2983.14,83.7575,435.958,5.3795,67.6154,14.8951,0.0029,13.7682,0,Healthy
manual_Misfire_0,28.1,0.274,10.13,2968.2713,82.4236,438.8423,5.3147,66.906,14.8227,0.0236,13.8573,0,Healthy
manual_Misfire_0,28.2,0.2753,9.96,3012.2896,82.1723,431.6897,5.2749,68.3476,14.5888,0.0224,13.861,0,Healthy
manual_Misfire_0,28.3,0.2765,9.91,2981.8829,85.3238,433.9559,5.2321,66.8088,15.1789,0.018,13.835,0,Healthy
manual_Misfire_0,28.4,0.2778,9.97,3002.522,84.6681,443.2903,5.312,67.0627,15.3427,0.0161,13.8383,0,Healthy
manual_Misfire_0,28.5,0.279,9.83,2979.9406,82.7226,442.647,5.2562,67.3666,14.6302,0.0219,13.8807,0,Healthy
manual_Misfire_0,28.6,0.2803,9.83,2993.6078,85.4525,435.6622,5.3093,67.5995,15.6502,0.0172,13.8244,0,Healthy
manual_Misfire_0,28.7,0.2815,9.75,3007.2969,82.2066,429.8719,5.3289,67.2353,15.1491,0.0048,13.8368,0,Healthy
manual_Misfire_0,28.8,0.2828,9.8,3030.9356,82.9656,442.7959,5.3767,67.2329,14.9725,0.02,13.7684,0,Healthy
manual_Misfire_0,28.9,0.284,9.63,3024.5361,85.1398,439.9346,5.2855,66.4705,15.7549,0.0075,13.8613,0,Healthy
manual_Misfire_0,29.0,0.2852,9.56,3023.4109,84.6081,436.611,5.2626,67.9448,15.3288,0.0137,13.7725,0,Healthy
manual_Misfire_0,29.1,0.2865,9.54,3022.9698,83.2792,437.8349,5.3486,67.9246,14.9867,0.0114,13.7912,0,Healthy
manual_Misfire_0,29.2,0.2877,9.5,2997.4712,81.681,444.0466,5.2378,66.5994,15.9518,0.0181,13.9073,0,Healthy
manual_Misfire_0,29.3,0.289,9.71,3019.2936,86.7682,442.4823,5.2278,68.2493,15.6445,0.0333,13.7403,0,Healthy
manual_Misfire_0,29.4,0.2902,9.43,3053.6339,84.6469,443.933,5.2811,66.8994,14.9068,0.0062,13.803,0,Healthy
manual_Misfire_0,29.5,0.2915,9.4,3036.722,84.9,440.0981,5.2416,68.206,15.5397,0.0213,13.8154,0,Healthy
manual_Misfire_0,29.6,0.2927,9.36,3049.0843,85.77,442.6926,5.3563,66.5052,15.8949,0.0249,13.8324,0,Healthy
manual_Misfire_0,29.7,0.294,9.34,3044.1888,84.4525,441.0928,5.3166,67.7716,15.5959,0.0354,13.8457,0,Healthy
manual_Misfire_0,29.8,0.2952,9.25,3074.1507,86.5638,437.2488,5.235,67.536,16.0407,0.0256,13.8844,0,Healthy
manual_Misfire_0,29.9,0.2964,9.18,3068.8643,83.6313,448.2902,5.2473,66.8756,15.65,0.0256,13.865,0,Healthy
manual_Misfire_0,30.0,0.2977,9.18,3072.2455,82.5888,445.532,5.3245,67.2095,15.9763,0.0282,13.8797,0,Healthy
manual_Misfire_0,30.1,0.2989,9.14,3085.1077,85.4262,444.2725,5.3998,69.9077,15.7301,0.0144,13.9351,0,Healthy
manual_Misfire_0,30.2,0.3002,8.99,3071.0612,81.5701,454.8774,5.3025,68.0024,15.8813,0.0384,13.8374,0,Healthy
manual_Misfire_0,30.3,0.3014,9.09,3063.917,86.075,447.0132,5.3075,67.1327,15.9539,0.0166,13.7967,0,Healthy
manual_Misfire_0,30.4,0.3027,8.91,3068.2041,84.5563,452.8796,5.3417,68.234,16.003,0.0233,13.8299,0,Healthy
manual_Misfire_0,30.5,0.3039,8.92,3067.0545,84.1677,456.4133,5.2337,67.8744,15.7671,0.0347,13.8202,0,Healthy
manual_Misfire_0,30.6,0.3052,8.93,3134.2232,84.3854,452.1379,5.2505,67.765,15.8428,0.0153,13.9245,0,Healthy
manual_Misfire_0,30.7,0.3064,8.85,3093.9178,84.8203,446.9838,5.3114,67.7571,16.7229,0.0121,13.9497,0,Healthy
manual_Misfire_0,30.8,0.3076,8.84,3088.3894,84.0747,447.7547,5.4195,67.6497,16.2553,0.0161,13.8514,0,Healthy
manual_Misfire_0,30.9,0.3089,8.7,3057.3039,83.8678,456.2088,5.3939,67.1238,15.7324,0.0165,13.7359,0,Healthy
manual_Misfire_0,31.0,0.3101,8.67,3108.6706,86.0555,461.9025,5.2105,68.3957,16.1027,0.0044,13.8463,0,Healthy
manual_Misfire_0,31.1,0.3114,8.68,3087.4663,83.5292,457.5101,5.3088,69.2928,15.8277,0.0191,13.9139,0,Healthy
manual_Misfire_0,31.2,0.3126,8.67,3139.5359,85.2653,458.1989,5.3326,66.6331,16.4537,0.0206,13.824,0,Healthy
manual_Misfire_0,31.3,0.3139,8.54,3119.8093,84.3447,460.9361,5.2795,68.9455,16.4406,0.026,13.825,0,Healthy
manual_Misfire_0,31.4,0.3151,8.45,3121.3437,83.254,458.5095,5.2518,68.2713,16.3847,0.0109,13.8626,0,Healthy
manual_Misfire_0,31.5,0.3164,8.47,3124.6715,84.9983,452.0526,5.2472,67.7145,16.291,0.0198,13.7515,0,Healthy
manual_Misfire_0,31.6,0.3176,8.39,3131.374,86.5601,451.8948,5.2253,68.6051,16.0624,0.0218,13.9591,0,Healthy
manual_Misfire_0,31.7,0.3188,8.39,3138.3201,84.9314,462.375,5.2683,67.2803,16.8566,0.0223,13.8257,0,Healthy
manual_Misfire_0,31.8,0.3201,8.32,3152.949,87.1975,460.6631,5.125,67.2055,17.081,0.0132,13.9043,0,Healthy
manual_Misfire_0,31.9,0.3213,8.29,3158.5436,86.288,463.9351,5.3229,68.5571,17.1307,0.0038,13.9013,0,Healthy
manual_Misfire_0,32.0,0.3226,8.21,3152.8446,87.9481,459.1047,5.1887,66.8239,16.3723,0.0347,13.8849,0,Healthy
manual_Misfire_0,32.1,0.3238,8.27,3161.0886,86.1046,459.9591,5.2324,69.198,17.0732,0.022,13.7666,0,Healthy
manual_Misfire_0,32.2,0.3251,8.09,3159.0724,86.544,455.8015,5.2578,68.1371,16.4278,0.0168,13.8012,0,Healthy
manual_Misfire_0,32.3,0.3263,8.1,3185.0333,84.9522,465.6167,5.2746,69.8127,16.2297,0.0157,13.8252,0,Healthy
manual_Misfire_0,32.4,0.3276,8.02,3169.7392,85.9704,465.719,5.2747,68.548,17.1927,0.043,13.903,0,Healthy
manual_Misfire_0,32.5,0.3288,8.01,3185.2014,85.2018,465.7757,5.2432,69.5129,17.2052,0.0175,13.9033,0,Healthy
manual_Misfire_0,32.6,0.33,7.93,3190.3027,86.1268,463.2762,5.2766,67.9754,17.0776,0.007,13.8275,0,Healthy
manual_Misfire_0,32.7,0.3313,7.96,3202.0141,87.3453,461.4972,5.2182,67.8927,16.7608,0.021,13.8007,0,Healthy
manual_Misfire_0,32.8,0.3325,7.78,3191.1986,84.9325,463.6068,5.2799,69.0919,17.1929,0.0127,13.8251,0,Healthy
manual_Misfire_0,32.9,0.3338,7.91,3204.8705,87.6763,465.703,5.2681,68.5798,16.7742,0.0126,13.8302,0,Healthy
manual_Misfire_0,33.0,0.335,7.82,3240.2966,89.3178,469.0072,5.2481,69.1275,16.8456,0.0131,13.8703,0,Healthy
manual_Misfire_0,33.1,0.3363,7.7,3228.5884,87.6129,463.1331,5.2906,69.3139,17.6422,0.0174,13.809,0,Healthy
manual_Misfire_0,33.2,0.3375,7.58,3190.2025,84.5947,462.8756,5.2034,69.3088,17.307,0.008,13.7705,0,Healthy
manual_Misfire_0,33.3,0.3388,7.6,3243.0539,87.4963,468.1558,5.1743,68.9242,17.9699,0.0204,13.8399,0,Healthy
manual_Misfire_0,33.4,0.34,7.59,3222.0858,86.1642,470.5901,5.1761,69.8828,17.4852,0.0298,13.7958,0,Healthy
manual_Misfire_0,33.5,0.3412,7.61,3247.6675,88.5265,473.2621,5.3543,68.3105,16.9972,0.027,13.8379,0,Healthy
manual_Misfire_0,33.6,0.3425,7.49,3248.1606,88.731,469.6487,5.1873,69.2573,17.2221,0.0052,13.8002,0,Healthy
manual_Misfire_0,33.7,0.3437,7.43,3250.4961,87.7443,470.5182,5.2455,70.7646,17.744,0.0386,13.8345,0,Healthy
manual_Misfire_0,33.8,0.345,7.28,3244.7129,88.605,471.0112,5.2696,69.3089,17.0907,0.0183,13.909,0,Healthy
manual_Misfire_0,33.9,0.3462,7.3,3227.2013,83.4172,469.3568,5.2303,69.2614,17.4271,0.0065,13.8471,0,Healthy
manual_Misfire_0,34.0,0.3475,7.38,3273.6444,87.3934,480.3248,5.2619,69.5956,18.2896,0.0192,13.9238,0,Healthy
manual_Misfire_0,34.1,0.3487,7.12,3278.0979,86.0754,475.3432,5.2591,68.1758,18.0595,0.0448,13.8177,0,Healthy
manual_Misfire_0,34.2,0.35,7.22,3261.9155,87.7995,473.322,5.1551,70.4944,17.5871,0.0013,13.8644,0,Healthy
manual_Misfire_0,34.3,0.3512,7.2,3254.2072,85.0413,476.1485,5.2628,68.3571,17.3782,0.0189,13.8415,0,Healthy
manual_Misfire_0,34.4,0.3524,7.02,3257.3656,89.1556,474.5684,5.1938,70.3304,17.0992,0.0289,13.851,0,Healthy
manual_Misfire_0,34.5,0.3537,7.06,3264.9181,87.5551,475.998,5.287,70.5577,17.82,0.0397,13.8194,0,Healthy
manual_Misfire_0,34.6,0.3549,7.03,3287.032,87.2599,477.6805,5.2553,69.3672,17.8462,0.0372,13.892,0,Healthy
manual_Misfire_0,34.7,0.3562,6.95,3283.794,86.2287,470.2009,5.2401,69.4036,17.8849,0.0376,13.9593,0,Healthy
manual_Misfire_0,34.8,0.3574,6.87,3292.8273,89.6444,476.8626,5.2251,69.6387,18.6435,0.0229,13.824,0,Healthy
manual_Misfire_0,34.9,0.3587,6.81,3307.6416,88.3988,479.2802,5.1929,69.8936,17.8829,0.0181,13.8455,0,Healthy
manual_Misfire_0,35.0,0.3599,6.91,3306.4908,87.2347,478.9678,5.2858,70.2634,17.929,0.0315,13.8934,0,Healthy
manual_Misfire_0,35.1,0.3612,6.66,3295.2752,88.5866,479.939,5.167,69.8867,17.6687,0.0076,13.8977,0,Healthy
manual_Misfire_0,35.2,0.3624,6.67,3331.8214,88.4915,478.0969,5.2354,71.024,18.1837,0.0035,13.8184,0,Healthy
manual_Misfire_0,35.3,0.3636,6.71,3305.9267,88.7534,475.4523,5.2122,70.8733,17.8413,0.0308,13.8765,0,Healthy
manual_Misfire_0,35.4,0.3649,6.69,3325.7558,90.4378,480.944,5.184,69.9439,18.2116,0.0386,13.9245,0,Healthy
manual_Misfire_0,35.5,0.3661,6.65,3329.6009,88.2574,483.3694,5.2811,69.9758,18.0294,0.027,13.9235,0,Healthy
manual_Misfire_0,35.6,0.3674,6.54,3330.4414,87.9068,487.3752,5.1882,69.9771,17.8741,0.0445,13.8478,0,Healthy
manual_Misfire_0,35.7,0.3686,6.54,3349.7654,86.7837,492.7742,5.2333,69.6713,18.4636,0.0214,13.9039,0,Healthy
manual_Misfire_0,35.8,0.3699,6.5,3348.731,87.6054,485.8733,5.2116,70.0672,18.5707,0.0295,13.9751,0,Healthy
manual_Misfire_0,35.9,0.3711,6.36,3352.1102,87.4253,492.1305,5.2186,70.0279,18.0298,0.0245,13.9232,0,Healthy
manual_Misfire_0,36.0,0.3724,6.34,3358.4124,88.5291,483.2316,5.2252,69.2836,18.5728,0.0262,13.9265,0,Healthy
manual_Misfire_0,36.1,0.3736,6.33,3352.7105,89.3929,484.476,5.2467,69.672,18.4125,0.0197,13.9095,0,Healthy
manual_Misfire_0,36.2,0.3749,6.22,3347.6395,86.6869,478.392,5.2056,70.3004,18.3167,0.0065,13.9315,0,Healthy
manual_Misfire_0,36.3,0.3761,6.14,3364.6647,89.0423,486.7135,5.1821,69.8623,18.8469,0.0323,13.8845,0,Healthy
manual_Misfire_0,36.4,0.3773,6.24,3349.9641,86.6321,488.7885,5.1499,69.2466,17.941,0.0205,13.852,0,Healthy
manual_Misfire_0,36.5,0.3786,6.16,3377.704,88.0844,493.8498,5.2507,71.422,18.8697,0.0182,13.883,0,Healthy
manual_Misfire_0,36.6,0.3798,6.02,3380.7206,88.9986,487.8535,5.231,70.417,18.8805,0.0099,13.9552,0,Healthy
manual_Misfire_0,36.7,0.3811,5.99,3379.4063,88.0169,495.6745,5.2018,69.0814,17.9702,0.0241,13.8712,0,Healthy
manual_Misfire_0,36.8,0.3823,5.97,3406.2604,90.8578,487.5412,5.2845,70.1641,18.7876,0.0229,13.8234,0,Healthy
manual_Misfire_0,36.9,0.3836,5.87,3384.6509,87.5569,489.3664,5.2635,69.502,18.822,0.0216,13.8859,0,Healthy
manual_Misfire_0,37.0,0.3848,5.96,3428.6291,86.9829,493.8114,5.2301,69.966,19.1761,0.018,13.9549,0,Healthy
manual_Misfire_0,37.1,0.3861,5.93,3431.3248,88.0475,484.3152,5.2201,70.5684,18.905,0.0186,13.8763,0,Healthy
manual_Misfire_0,37.2,0.3873,5.85,3395.3989,88.8849,495.8823,5.2098,70.003,18.7594,0.0331,13.8414,0,Healthy
manual_Misfire_0,37.3,0.3885,5.74,3395.3507,91.7634,500.0082,5.1976,71.0433,19.4286,0.0155,13.8899,0,Healthy
manual_Misfire_0,37.4,0.3898,5.75,3432.0981,88.3803,496.254,5.2016,70.5094,20.1025,0.029,13.8885,0,Healthy
manual_Misfire_0,37.5,0.391,5.69,3416.2797,88.2829,499.0242,5.265,70.6953,19.3511,0.0081,14.0472,0,Healthy
manual_Misfire_0,37.6,0.3923,5.67,3434.7753,88.2375,497.0817,5.1955,70.9156,19.0409,0.0279,13.9089,0,Healthy
manual_Misfire_0,37.7,0.3935,5.6,3434.7941,89.5903,498.7192,5.1719,71.1171,19.2081,0.0137,13.9136,0,Healthy
manual_Misfire_0,37.8,0.3948,5.58,3440.5451,91.4673,501.2937,5.2226,71.2424,18.6241,0.0317,13.9195,0,Healthy
manual_Misfire_0,37.9,0.396,5.45,3433.0708,91.0384,499.5613,5.1246,71.4373,19.137,0.002,13.8798,0,Healthy
manual_Misfire_0,38.0,0.3973,5.38,3420.1981,89.8623,495.1581,5.1334,71.2432,19.1885,0.0039,13.879,0,Healthy
manual_Misfire_0,38.1,0.3985,5.41,3427.1375,93.1279,506.8562,5.2481,71.3223,18.8272,0.0053,13.9538,0,Healthy
manual_Misfire_0,38.2,0.3997,5.34,3441.6366,90.2739,506.6384,5.2312,68.9878,19.3114,0.0247,13.9266,0,Healthy
manual_Misfire_0,38.3,0.401,5.32,3473.8786,90.9596,504.3457,5.2399,71.2664,19.4813,0.0243,13.9183,0,Healthy
manual_Misfire_0,38.4,0.4022,5.2,3454.7864,87.8255,506.4079,5.2355,72.6672,19.688,0.011,13.9026,0,Healthy
manual_Misfire_0,38.5,0.4035,5.18,3465.5592,90.7337,501.1303,5.2116,69.997,19.5392,0.0173,13.9427,0,Healthy
manual_Misfire_0,38.6,0.4047,5.05,3455.3627,90.8772,495.3382,5.2507,71.5683,19.327,0.0184,13.9373,0,Healthy
manual_Misfire_0,38.7,0.406,5.16,3474.8283,92.9726,502.4689,5.102,70.8359,19.8548,0.041,13.9565,0,Healthy
manual_Misfire_0,38.8,0.4072,5.03,3488.7071,89.3004,500.7059,5.2318,71.9408,19.7155,0.0126,13.9216,0,Healthy
manual_Misfire_0,38.9,0.4085,4.98,3466.3034,92.3278,502.7833,5.2082,70.5362,19.9333,0.0252,13.8078,0,Healthy
manual_Misfire_0,39.0,0.4097,4.98,3481.0738,92.448,506.9629,5.2232,71.3195,19.8986,0.0207,13.9499,0,Healthy
manual_Misfire_0,39.1,0.4109,4.87,3487.9246,89.8127,512.3524,5.3127,71.8277,19.9037,0.0173,13.9571,0,Healthy
manual_Misfire_0,39.2,0.4122,4.95,3523.9066,90.6313,507.1673,5.0962,73.6872,19.5757,0.0233,13.9821,0,Healthy
manual_Misfire_0,39.3,0.4134,4.69,3509.8094,88.521,512.6597,5.1997,70.5419,19.9403,0.014,13.9227,0,Healthy
