run_id,t_now_s,health_true,health_est,rul_est_s,rul_lo_s,rul_hi_s,rul_true_s,conf,decaying
RUL_CYL3_EXP_U02,114.99,0.7114,0.714,41.56739298331958,41.56739298331958,158.0249571193628,48.0,0.934,True
RUL_CYL3_EXP_U02,115.99,0.7058,0.7112,40.30514673569532,40.30514673569532,148.38746610954252,47.0,0.937,True
RUL_CYL3_EXP_U02,116.99,0.7,0.7052,38.813622891756054,38.813622891756054,137.93051879957784,46.0,0.939,True
RUL_CYL3_EXP_U02,117.99,0.6941,0.6949,35.81826970856626,35.81826970856626,123.35477208230724,45.0,0.937,True
RUL_CYL3_EXP_U02,118.99,0.6881,0.6949,35.94080066195657,35.94080066195657,118.94344158436684,44.0,0.943,True
RUL_CYL3_EXP_U02,119.99,0.682,0.6953,37.21662683148857,37.21662683148857,118.78281415941728,43.0,0.948,True
RUL_CYL3_EXP_U02,120.99,0.6759,0.7019,41.11317019388689,41.11317019388689,128.44930103633396,42.0,0.947,True
RUL_CYL3_EXP_U02,121.99,0.6696,0.6213,30.440266889340066,30.440266889340066,76.40939251857702,41.0,0.902,True
RUL_CYL3_EXP_U02,122.99,0.6632,0.6282,26.434936508828926,26.434936508828926,69.9958545995065,40.0,0.899,True
RUL_CYL3_EXP_U02,123.99,0.6567,0.5897,21.1506623839242,21.1506623839242,56.427273956549044,39.0,0.878,True
RUL_CYL3_EXP_U02,124.99,0.6501,0.4881,13.488925957919449,13.488925957919449,32.90108455448148,38.0,0.782,True
RUL_CYL3_EXP_U02,125.99,0.6434,0.4804,9.718529901120618,9.718529901120618,27.82451189773382,37.0,0.763,True
RUL_CYL3_EXP_U02,126.99,0.6365,0.4404,6.924884205463755,6.924884205463755,18.879501162317215,36.0,0.758,True
RUL_CYL3_EXP_U02,127.99,0.6296,0.54,6.820118785845793,6.820118785845793,30.337654780230917,35.0,0.781,True
RUL_CYL3_EXP_U02,128.99,0.6225,0.5308,6.777451552728934,6.777451552728934,27.7189046662605,34.0,0.799,True
RUL_CYL3_EXP_U02,129.99,0.6153,0.5471,7.313180606510372,7.313180606510372,29.032746729241335,33.0,0.808,True
RUL_CYL3_EXP_U02,130.99,0.608,0.544,8.023272713279908,8.023272713279908,28.43481072243379,32.0,0.811,True
RUL_CYL3_EXP_U02,131.99,0.6006,0.5026,7.992730955867302,7.992730955867302,22.86599882989788,31.0,0.822,True
RUL_CYL3_EXP_U02,132.99,0.5931,0.5032,8.68432179096024,8.68432179096024,22.117818835202883,30.0,0.836,True
RUL_CYL3_EXP_U02,133.99,0.5854,0.4595,8.388733576927905,8.388733576927905,16.494996577038478,29.0,0.851,True
RUL_CYL3_EXP_U02,134.99,0.5776,0.4569,8.443593377751142,8.443593377751142,15.643121586642437,28.0,0.863,True
RUL_CYL3_EXP_U02,135.99,0.5697,0.4436,11.916229718275641,8.444754671807743,13.893092938221125,27.0,0.871,True
RUL_CYL3_EXP_U02,136.99,0.5616,0.4441,11.807208109980529,9.027304899868028,13.711492390008031,26.0,0.877,True
RUL_CYL3_EXP_U02,137.99,0.5534,0.4421,11.614089943192988,10.08508859439371,13.478492706643658,25.0,0.878,True
RUL_CYL3_EXP_U02,138.99,0.545,0.4351,11.031827774460197,9.69404751448404,12.797946662073336,24.0,0.878,True
RUL_CYL3_EXP_U02,139.99,0.5366,0.4344,17.6584461862669,9.707694247356754,17.6584461862669,23.0,0.874,True
RUL_CYL3_EXP_U02,140.99,0.5279,0.4314,11.038471326824443,9.637147732888632,12.916664698888097,22.0,0.866,True
RUL_CYL3_EXP_U02,141.99,0.5192,0.4318,11.210010007106034,9.751170595275491,13.182145953392146,21.0,0.86,True
RUL_CYL3_EXP_U02,142.99,0.5102,0.4291,11.233516693270184,9.712289837738709,13.319781603329375,20.0,0.848,True
RUL_CYL3_EXP_U02,143.99,0.5012,0.4319,11.906788973536965,10.199715078739876,14.300127887467903,19.0,0.83,True
RUL_CYL3_EXP_U02,144.99,0.492,0.4304,12.328227725446917,10.446429425465574,15.036953604661846,18.0,0.809,True
RUL_CYL3_EXP_U02,145.99,0.4826,0.4194,11.8948357620743,9.97831727028644,14.72257598744377,17.0,0.788,True
RUL_CYL3_EXP_U02,146.99,0.4731,0.4181,12.546139500541353,10.407720775203718,15.79053660647247,16.0,0.765,True
RUL_CYL3_EXP_U02,147.99,0.4634,0.4087,12.353939693061472,10.145337096045571,15.791744408944203,15.0,0.743,True
RUL_CYL3_EXP_U02,148.99,0.4535,0.4076,13.353994701506968,10.857191909214064,17.34212142535807,14.0,0.722,True
RUL_CYL3_EXP_U02,149.99,0.4435,0.4065,14.786325576763211,11.933062960322134,19.432823121297506,13.0,0.706,True
RUL_CYL3_EXP_U02,150.99,0.4333,0.4041,16.85212054588216,13.677441630047987,21.946025191723972,12.0,0.718,True
RUL_CYL3_EXP_U02,151.99,0.4229,0.4052,18.85726018524528,15.169576092127032,24.913720081482264,11.0,0.699,True
RUL_CYL3_EXP_U02,152.99,0.4124,0.3811,16.256442677731034,13.17630208152413,21.215964087368686,10.0,0.715,True
RUL_CYL3_EXP_U02,153.99,0.4017,0.3808,17.747052772770445,14.427504546912578,23.05065640995708,9.0,0.722,True
RUL_CYL3_EXP_U02,154.99,0.3908,0.3806,17.059206682240607,14.024705156363188,26.637827406442142,8.0,0.746,True
RUL_CYL3_EXP_U02,155.99,0.3797,0.3743,15.005328088486827,12.517814012546406,18.726648993158136,7.0,0.777,True
RUL_CYL3_EXP_U02,156.99,0.3685,0.3767,14.250854027349202,12.451900470946162,16.657382919301348,6.0,0.868,True
RUL_CYL3_EXP_U02,157.99,0.357,0.3742,14.504456693732322,12.619022828113074,17.05227121768414,5.0,0.86,True
RUL_CYL3_EXP_U02,158.99,0.3454,0.3684,14.022598071477749,12.161551063091968,16.556135658776363,4.0,0.854,True
RUL_CYL3_EXP_U02,159.99,0.3335,0.3483,10.519677862831308,9.237494807461042,12.215168011301117,3.0,0.877,True
RUL_CYL3_EXP_U02,160.99,0.3215,0.3153,3.4459767737668816,3.079005684640312,9.626445020391657,2.0,0.906,True
RUL_CYL3_EXP_U02,161.99,0.3092,0.3164,4.850834406166854,3.272293649381984,4.850834406166854,1.0,0.903,True
RUL_CYL3_LIN_U02,9.99,0.9473,0.9636,13.793460741260736,13.793460741260736,,123.0,0.475,True
RUL_CYL3_LIN_U02,10.99,0.942,0.9722,197.57999189422057,0.0,,122.0,0.484,True
RUL_CYL3_LIN_U02,11.99,0.9367,1.0,,,,121.0,0.01,False
RUL_CYL3_LIN_U02,12.99,0.9314,1.0,,,,120.0,0.033,False
RUL_CYL3_LIN_U02,13.99,0.9262,0.9322,,,,119.0,0.104,False
RUL_CYL3_LIN_U02,14.99,0.9209,0.9359,,,,118.0,0.26,False
RUL_CYL3_LIN_U02,15.99,0.9156,0.9467,,,,117.0,0.341,False
RUL_CYL3_LIN_U02,16.99,0.9103,0.9104,19.58985521286806,19.58985521286806,502.2475144148285,116.0,0.48,True
RUL_CYL3_LIN_U02,17.99,0.9051,0.9015,18.41893521539823,18.41893521539823,268.9836193441431,115.0,0.582,True
RUL_CYL3_LIN_U02,18.99,0.8998,0.9097,20.487151409306758,20.487151409306758,233.85167646085227,114.0,0.646,True
RUL_CYL3_LIN_U02,19.99,0.8945,0.9066,23.2537987328563,23.2537987328563,219.20163989712742,113.0,0.694,True
RUL_CYL3_LIN_U02,20.99,0.8892,0.9056,27.236022661177703,27.236022661177703,222.86988757323465,112.0,0.728,True
RUL_CYL3_LIN_U02,21.99,0.8839,0.903,32.398661192102296,32.398661192102296,233.49817515058248,111.0,0.754,True
RUL_CYL3_LIN_U02,22.99,0.8787,0.8937,36.543087484412965,36.543087484412965,228.2374731242641,110.0,0.782,True
RUL_CYL3_LIN_U02,23.99,0.8734,0.8943,99.99116420040531,0.0,257.85349331051884,109.0,0.8,True
RUL_CYL3_LIN_U02,24.99,0.8681,0.8879,100.17352174989057,0.0,235.05185910821322,108.0,0.818,True
RUL_CYL3_LIN_U02,25.99,0.8628,0.8768,98.14934060025843,0.0,207.39120979620765,107.0,0.839,True
RUL_CYL3_LIN_U02,26.99,0.8576,0.8639,94.65771278780257,0.0,180.37603459057732,106.0,0.858,True
RUL_CYL3_LIN_U02,27.99,0.8523,0.8644,94.78671250979254,0.0,168.87383708728373,105.0,0.873,True
RUL_CYL3_LIN_U02,28.99,0.847,0.85,91.20445456978544,0.0,150.22110695158733,104.0,0.888,True
RUL_CYL3_LIN_U02,29.99,0.8417,0.8475,90.33778083060704,0.0,140.73817215268872,103.0,0.899,True
RUL_CYL3_LIN_U02,30.99,0.8364,0.8433,89.50273049861467,0.0,132.97477863550398,102.0,0.91,True
RUL_CYL3_LIN_U02,31.99,0.8312,0.8381,88.63320961204388,0.0,126.36231238770861,101.0,0.918,True
RUL_CYL3_LIN_U02,32.99,0.8259,0.8325,87.7437233059317,1.5140349846973606,120.65723878391329,100.0,0.926,True
RUL_CYL3_LIN_U02,33.99,0.8206,0.8167,84.29518055956062,4.285775495830961,111.34342956096094,99.0,0.933,True
RUL_CYL3_LIN_U02,34.99,0.8153,0.8177,82.72741617724475,38.57475235628297,107.3429714068661,98.0,0.939,True
RUL_CYL3_LIN_U02,35.99,0.8101,0.8158,81.25803404717551,62.34699092313197,149.95965970849673,97.0,0.944,True
RUL_CYL3_LIN_U02,36.99,0.8048,0.8165,81.98907426639776,62.416066658083714,105.53918162890174,96.0,0.942,True
RUL_CYL3_LIN_U02,37.99,0.7995,0.8031,80.37238780680323,61.443642280969996,103.17689190924419,95.0,0.941,True
RUL_CYL3_LIN_U02,38.99,0.7942,0.8032,80.14199344479802,61.472896340746125,102.59672729313606,94.0,0.942,True
RUL_CYL3_LIN_U02,39.99,0.7889,0.8031,80.28385436735446,61.4333826543763,102.98505144902846,93.0,0.941,True
RUL_CYL3_LIN_U02,40.99,0.7837,0.7919,79.3981853596,60.65877816754666,102.04153450177284,92.0,0.939,True
RUL_CYL3_LIN_U02,41.99,0.7784,0.7783,80.49906484337411,63.18043783077155,100.99472454908911,91.0,0.951,True
RUL_CYL3_LIN_U02,42.99,0.7731,0.7794,85.9160624127483,64.32580921745634,109.08534858523046,90.0,0.979,True
RUL_CYL3_LIN_U02,43.99,0.7678,0.768,82.64942992882742,64.75429657249812,103.75078501896937,89.0,0.98,True
RUL_CYL3_LIN_U02,44.99,0.7626,0.7606,80.88361230500819,63.24427000492898,100.97052052326238,88.0,0.98,True
RUL_CYL3_LIN_U02,45.99,0.7573,0.7582,57.81320487529933,57.81320487529933,120.84382081566295,87.0,0.984,True
RUL_CYL3_LIN_U02,46.99,0.752,0.7598,81.53447962513059,54.03759507682244,102.16256029031604,86.0,0.986,True
RUL_CYL3_LIN_U02,47.99,0.7467,0.7608,81.16874650676083,63.951034435497064,101.4624662520607,85.0,0.988,True
RUL_CYL3_LIN_U02,48.99,0.7414,0.751,79.69200416884932,63.047174755992145,99.32061827015954,84.0,0.988,True
RUL_CYL3_LIN_U02,49.99,0.7362,0.7518,80.85727854187446,63.51840557633298,101.34802174255016,83.0,0.985,True
RUL_CYL3_LIN_U02,50.99,0.7309,0.7581,84.6268603583288,65.06979514847649,107.86441569000394,82.0,0.978,True
RUL_CYL3_LIN_U02,51.99,0.7256,0.7185,76.85268443091648,60.81340204890896,95.89052539504786,81.0,0.976,True
RUL_CYL3_LIN_U02,52.99,0.7203,0.7144,75.50813260832852,60.13394157568252,93.73260529986361,80.0,0.975,True
RUL_CYL3_LIN_U02,53.99,0.7151,0.7201,77.67477220425208,61.18648512960597,97.26881768226247,79.0,0.977,True
RUL_CYL3_LIN_U02,54.99,0.7098,0.7104,76.57489463353184,60.413439696540834,95.8114806465613,78.0,0.978,True
RUL_CYL3_LIN_U02,55.99,0.7045,0.7238,81.17122720261244,62.57014399848876,137.49377728730485,77.0,0.975,True
RUL_CYL3_LIN_U02,56.99,0.6992,0.7113,79.35523702322021,61.45952705827858,213.03013340086582,76.0,0.974,True
RUL_CYL3_LIN_U02,57.99,0.6939,0.7053,79.26651219180857,61.186377756536245,127.10439674667782,75.0,0.974,True
RUL_CYL3_LIN_U02,58.99,0.6887,0.6974,77.57802461941615,60.28903708367301,134.21765825285624,74.0,0.974,True
RUL_CYL3_LIN_U02,59.99,0.6834,0.6972,78.12831734243763,60.46866444611025,179.04982790214092,73.0,0.974,True
RUL_CYL3_LIN_U02,60.99,0.6781,0.6964,79.09610282869913,60.75810061348788,101.19029940740594,72.0,0.972,True
RUL_CYL3_LIN_U02,61.99,0.6728,0.6962,80.68392131707378,61.24533242210172,104.1942207346221,71.0,0.969,True
RUL_CYL3_LIN_U02,62.99,0.6676,0.6962,82.79772932747002,61.83952218912012,108.27309957969047,70.0,0.965,True
RUL_CYL3_LIN_U02,63.99,0.6623,0.6973,84.49312130277866,62.31491916460902,111.54571664352947,69.0,0.958,True
RUL_CYL3_LIN_U02,64.99,0.657,0.6978,87.32089975442184,62.94014220011622,117.25265380604344,68.0,0.947,True
RUL_CYL3_LIN_U02,65.99,0.6517,0.7015,92.4415562294956,63.91695879980141,127.81447084810529,67.0,0.93,True
RUL_CYL3_LIN_U02,66.99,0.6464,0.6818,90.81333640261265,62.461307730968514,126.22656265875688,66.0,0.928,True
RUL_CYL3_LIN_U02,67.99,0.6412,0.6511,81.7492775486977,59.211915234727854,109.76679549430922,65.0,0.924,True
RUL_CYL3_LIN_U02,68.99,0.6359,0.6368,76.37981697461126,56.07371012369484,101.82230155010626,64.0,0.916,True
RUL_CYL3_LIN_U02,69.99,0.6306,0.6374,75.87870652567537,53.40903742078676,101.38634002238479,63.0,0.914,True
RUL_CYL3_LIN_U02,70.99,0.6253,0.6378,75.31267412335893,9.224307756001622,100.58448412471306,62.0,0.913,True
RUL_CYL3_LIN_U02,71.99,0.6201,0.6373,46.205759747040034,46.205759747040034,105.73713088368716,61.0,0.914,True
RUL_CYL3_LIN_U02,72.99,0.6148,0.6201,37.783214638996,37.783214638996,89.69385179076586,60.0,0.912,True
RUL_CYL3_LIN_U02,73.99,0.6095,0.62,35.200538862025894,35.200538862025894,84.22699030802846,59.0,0.914,True
RUL_CYL3_LIN_U02,74.99,0.6042,0.6058,32.165651009935615,32.165651009935615,73.35715406318522,58.0,0.916,True
RUL_CYL3_LIN_U02,75.99,0.5989,0.6058,30.9932965356808,30.9932965356808,69.67195027057718,57.0,0.92,True
RUL_CYL3_LIN_U02,76.99,0.5937,0.6059,30.410860106285412,30.410860106285412,68.07855152276159,56.0,0.922,True
RUL_CYL3_LIN_U02,77.99,0.5884,0.6061,30.0606165186923,30.0606165186923,67.91833910462185,55.0,0.921,True
RUL_CYL3_LIN_U02,78.99,0.5831,0.603,30.854370112672143,30.854370112672143,68.1282264940143,54.0,0.921,True
RUL_CYL3_LIN_U02,79.99,0.5778,0.6024,31.51833893555829,31.51833893555829,69.76158421419254,53.0,0.919,True
RUL_CYL3_LIN_U02,80.99,0.5726,0.601,30.39116706846933,30.39116706846933,70.6245322484761,52.0,0.917,True
RUL_CYL3_LIN_U02,81.99,0.5673,0.5998,36.96159433069144,36.96159433069144,76.05843518088801,51.0,0.921,True
RUL_CYL3_LIN_U02,82.99,0.562,0.5955,58.85536091895661,43.636411554869575,72.8410690031636,50.0,0.926,True
RUL_CYL3_LIN_U02,83.99,0.5567,0.5956,59.39926036821782,47.570137122483885,74.083876429797,49.0,0.922,True
RUL_CYL3_LIN_U02,84.99,0.5514,0.5595,50.116393906482564,42.02418746958726,60.068293560783566,48.0,0.928,True
RUL_CYL3_LIN_U02,85.99,0.5462,0.5443,45.96803413038132,39.033083610562834,54.53343320578134,47.0,0.925,True
RUL_CYL3_LIN_U02,86.99,0.5409,0.5443,44.736606929100205,38.260036047770775,52.70966057476355,46.0,0.927,True
RUL_CYL3_LIN_U02,87.99,0.5356,0.545,44.01233710274613,37.89759072653461,51.49752414642945,45.0,0.931,True
RUL_CYL3_LIN_U02,88.99,0.5303,0.545,43.29360277712676,37.576399621283464,66.09106070196508,44.0,0.936,True
RUL_CYL3_LIN_U02,89.99,0.5251,0.5312,40.04873495394658,35.28624495762152,76.86329590023925,43.0,0.939,True
RUL_CYL3_LIN_U02,90.99,0.5198,0.5235,38.086518254976774,33.85278302787741,74.81669155989951,42.0,0.941,True
RUL_CYL3_LIN_U02,91.99,0.5145,0.5142,36.02325359880422,32.26173980357212,54.678984361612905,41.0,0.942,True
RUL_CYL3_LIN_U02,92.99,0.5092,0.5063,34.40845804828852,30.97700649297654,40.13884356947126,40.0,0.942,True
RUL_CYL3_LIN_U02,93.99,0.5039,0.4999,33.35069457455149,30.127440163498505,37.225165164354046,39.0,0.942,True
RUL_CYL3_LIN_U02,94.99,0.4987,0.5012,34.143883927014386,24.380793936462243,38.1527835538303,38.0,0.943,True
RUL_CYL3_LIN_U02,95.99,0.4934,0.4954,20.781784560724034,20.781784560724034,37.348849541300396,37.0,0.95,True
RUL_CYL3_LIN_U02,96.99,0.4881,0.4915,18.30940672698611,18.30940672698611,37.24349913409395,36.0,0.953,True
RUL_CYL3_LIN_U02,97.99,0.4828,0.4855,18.001502441423767,18.001502441423767,35.67289309791541,35.0,0.954,True
RUL_CYL3_LIN_U02,98.99,0.4776,0.4789,18.56593154467683,18.56593154467683,33.584646502433976,34.0,0.959,True
RUL_CYL3_LIN_U02,99.99,0.4723,0.4681,18.31829170160303,18.31829170160303,30.861618607327827,33.0,0.962,True
RUL_CYL3_LIN_U02,100.99,0.467,0.4677,18.501509945907017,18.501509945907017,30.53114767492833,32.0,0.963,True
RUL_CYL3_LIN_U02,101.99,0.4617,0.4971,34.32193350845595,22.843389734780864,38.239286803289154,31.0,0.947,True
RUL_CYL3_LIN_U02,102.99,0.4564,0.4942,34.66845054462467,30.90880360972257,39.26138866202399,30.0,0.932,True
RUL_CYL3_LIN_U02,103.99,0.4512,0.4942,35.92926232479691,31.35653716852575,41.68437666249407,29.0,0.913,True
RUL_CYL3_LIN_U02,104.99,0.4459,0.4927,36.64818002558957,31.434079907371924,43.37749127156848,28.0,0.895,True
RUL_CYL3_LIN_U02,105.99,0.4406,0.4906,37.547184892745946,31.54441826808214,45.518551478023355,27.0,0.874,True
RUL_CYL3_LIN_U02,106.99,0.4353,0.4893,39.01604311187839,31.903803661725384,48.77202300648698,26.0,0.848,True
RUL_CYL3_LIN_U02,107.99,0.4301,0.4879,41.01238204268393,32.41539410127671,53.23173880903738,25.0,0.819,True
RUL_CYL3_LIN_U02,108.99,0.4248,0.4826,42.331038955903075,32.492632918207114,56.76628007118318,24.0,0.793,True
RUL_CYL3_LIN_U02,109.99,0.4195,0.4801,44.86330938599644,33.07292850357932,62.72104959792625,23.0,0.766,True
RUL_CYL3_LIN_U02,110.99,0.4142,0.4722,46.26564693984112,33.19986112161297,66.49241875905616,22.0,0.748,True
RUL_CYL3_LIN_U02,111.99,0.4089,0.4702,50.20116453760608,34.359511242259224,75.13242617911585,21.0,0.734,True
RUL_CYL3_LIN_U02,112.99,0.4037,0.4663,54.39646984738498,35.66666655813151,83.99149071732657,20.0,0.731,True
RUL_CYL3_LIN_U02,113.99,0.3984,0.4757,67.4084887966284,39.166364117094176,111.57078966336812,19.0,0.739,True
RUL_CYL3_LIN_U02,114.99,0.3931,0.4798,77.32613688351583,37.29637771661992,142.7654532303266,18.0,0.703,True
RUL_CYL3_LIN_U02,115.99,0.3878,0.477,83.15549622660743,33.55223569369708,168.10136008374982,17.0,0.665,True
RUL_CYL3_LIN_U02,116.99,0.3826,0.4712,88.16844619914465,29.798259510022596,191.57085125882037,16.0,0.639,True
RUL_CYL3_LIN_U02,117.99,0.3773,0.4664,95.22340358721253,25.583000902492373,220.80410255705112,15.0,0.626,True
RUL_CYL3_LIN_U02,118.99,0.372,0.4524,94.70633893474476,25.302095446551803,220.6218748265623,14.0,0.643,True
RUL_CYL3_LIN_U02,119.99,0.3667,0.4478,95.09607958713399,23.221264261750605,228.43890719991668,13.0,0.649,True
RUL_CYL3_LIN_U02,120.99,0.3614,0.3826,20.864279971887342,20.864279971887342,66.71898221522326,12.0,0.513,True
RUL_CYL3_LIN_U02,121.99,0.3562,0.4025,14.243795698410011,14.243795698410011,72.48326986997252,11.0,0.521,True
RUL_CYL3_LIN_U02,122.99,0.3509,0.4102,11.640141863844704,11.640141863844704,69.31060716736688,10.0,0.546,True
RUL_CYL3_LIN_U02,123.99,0.3456,0.3453,7.048120435120339,7.048120435120339,22.753555705479343,9.0,0.539,True
RUL_CYL3_LIN_U02,124.99,0.3403,0.3572,4.902628914795045,4.902628914795045,24.06190854240578,8.0,0.569,True
RUL_CYL3_LIN_U02,125.99,0.3351,0.3611,3.6775845406956904,3.6775845406956904,22.103259756797208,7.0,0.608,True
RUL_CYL3_LIN_U02,126.99,0.3298,0.3364,2.335700496664529,2.335700496664529,11.189283680455393,6.0,0.646,True
RUL_CYL3_LIN_U02,127.99,0.3245,0.3482,1.6780284485249268,1.6780284485249268,12.999466909933485,5.0,0.691,True
RUL_CYL3_LIN_U02,128.99,0.3192,0.3196,0.7592922058562124,0.7592922058562124,4.520988044038847,4.0,0.737,True
RUL_CYL3_LIN_U02,129.99,0.3139,0.3065,1.0448861565971195,0.878425520047635,1.2891853050246456,3.0,0.793,True
RUL_CYL3_LIN_U02,130.99,0.3087,0.3057,0.8262864067137689,0.713138297301866,0.9821101962347468,2.0,0.845,True
RUL_CYL3_LIN_U02,131.99,0.3034,0.2983,0.0,0.0,0.0,1.0,0.865,True
RUL_HEALTHY_U02,9.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,10.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,11.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,12.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,13.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,14.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,15.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,16.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,17.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,18.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,19.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,20.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,21.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,22.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,23.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,24.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,25.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,26.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,27.99,1.0,1.0,,,,,0.0,False
RUL_HEALTHY_U02,28.99,1.0,0.9995,,,,,0.115,False
RUL_HEALTHY_U02,29.99,1.0,0.9994,,,,,0.213,False
RUL_HEALTHY_U02,30.99,1.0,0.9994,,,,,0.297,False
RUL_HEALTHY_U02,31.99,1.0,0.9996,,,,,0.348,False
RUL_HEALTHY_U02,32.99,1.0,1.0,,,,,0.285,False
RUL_HEALTHY_U02,33.99,1.0,1.0,,,,,0.235,False
RUL_HEALTHY_U02,34.99,1.0,1.0,,,,,0.193,False
RUL_HEALTHY_U02,35.99,1.0,1.0,,,,,0.156,False
RUL_HEALTHY_U02,36.99,1.0,1.0,,,,,0.123,False
RUL_HEALTHY_U02,37.99,1.0,0.9998,,,,,0.132,False
RUL_HEALTHY_U02,38.99,1.0,0.9987,,,,,0.207,False
RUL_HEALTHY_U02,39.99,1.0,0.9993,,,,,0.263,False
RUL_HEALTHY_U02,40.99,1.0,1.0,,,,,0.211,False
RUL_HEALTHY_U02,41.99,1.0,1.0,,,,,0.164,False
RUL_HEALTHY_U02,42.99,1.0,1.0,,,,,0.123,False
RUL_HEALTHY_U02,43.99,1.0,1.0,,,,,0.088,False
RUL_HEALTHY_U02,44.99,1.0,1.0,,,,,0.059,False
RUL_HEALTHY_U02,45.99,1.0,1.0,,,,,0.036,False
RUL_HEALTHY_U02,46.99,1.0,0.9999,,,,,0.024,False
RUL_HEALTHY_U02,47.99,1.0,0.998,,,,,0.1,False
RUL_HEALTHY_U02,48.99,1.0,0.9991,,,,,0.128,False
RUL_HEALTHY_U02,49.99,1.0,1.0,,,,,0.089,False
RUL_HEALTHY_U02,50.99,1.0,0.9989,,,,,0.123,False
RUL_HEALTHY_U02,51.99,1.0,1.0,,,,,0.081,False
RUL_HEALTHY_U02,52.99,1.0,0.9989,,,,,0.109,False
RUL_HEALTHY_U02,53.99,1.0,0.9988,,,,,0.143,False
RUL_HEALTHY_U02,54.99,1.0,0.9961,,,,,0.209,False
RUL_HEALTHY_U02,55.99,1.0,0.9967,,,,,0.276,False
RUL_HEALTHY_U02,56.99,1.0,0.9951,,,,,0.335,False
RUL_HEALTHY_U02,57.99,1.0,0.9978,,,,,0.36,False
RUL_HEALTHY_U02,58.99,1.0,0.9975,262.6532228707558,262.6532228707558,,,0.412,True
RUL_HEALTHY_U02,59.99,1.0,0.9982,296.39069738013853,296.39069738013853,,,0.441,True
RUL_HEALTHY_U02,60.99,1.0,0.9984,361.10662428463155,361.10662428463155,,,0.454,True
RUL_HEALTHY_U02,61.99,1.0,0.9979,437.5944253399703,437.5944253399703,,,0.474,True
RUL_HEALTHY_U02,62.99,1.0,0.9745,,,,,0.231,False
RUL_HEALTHY_U02,63.99,1.0,0.9954,,,,,0.239,False
RUL_HEALTHY_U02,64.99,1.0,0.9951,,,,,0.246,False
RUL_HEALTHY_U02,65.99,1.0,0.993,,,,,0.269,False
RUL_HEALTHY_U02,66.99,1.0,0.9936,,,,,0.283,False
RUL_HEALTHY_U02,67.99,1.0,0.9934,,,,,0.296,False
RUL_HEALTHY_U02,68.99,1.0,0.9934,,,,,0.319,False
RUL_HEALTHY_U02,69.99,1.0,0.9942,,,,,0.322,False
RUL_HEALTHY_U02,70.99,1.0,0.996,,,,,0.292,False
RUL_HEALTHY_U02,71.99,1.0,0.9986,,,,,0.228,False
RUL_HEALTHY_U02,72.99,1.0,0.9983,,,,,0.174,False
RUL_HEALTHY_U02,73.99,1.0,0.9983,,,,,0.126,False
RUL_HEALTHY_U02,74.99,1.0,0.9985,,,,,0.083,False
RUL_HEALTHY_U02,75.99,1.0,0.9932,,,,,0.08,False
RUL_HEALTHY_U02,76.99,1.0,0.995,,,,,0.064,False
RUL_HEALTHY_U02,77.99,1.0,0.9949,,,,,0.059,False
RUL_HEALTHY_U02,78.99,1.0,0.9948,,,,,0.047,False
RUL_HEALTHY_U02,79.99,1.0,0.9948,,,,,0.031,False
RUL_HEALTHY_U02,80.99,1.0,0.9951,,,,,0.02,False
RUL_HEALTHY_U02,81.99,1.0,0.9949,,,,,0.008,False
RUL_HEALTHY_U02,82.99,1.0,0.995,,,,,0.002,False
RUL_HEALTHY_U02,83.99,1.0,0.9975,,,,,0.001,False
RUL_HEALTHY_U02,84.99,1.0,0.9974,,,,,0.006,False
RUL_HEALTHY_U02,85.99,1.0,0.9984,,,,,0.02,False
RUL_HEALTHY_U02,86.99,1.0,0.9984,,,,,0.031,False
RUL_HEALTHY_U02,87.99,1.0,0.9952,,,,,0.044,False
RUL_HEALTHY_U02,88.99,1.0,0.9951,,,,,0.057,False
RUL_HEALTHY_U02,89.99,1.0,0.9956,,,,,0.082,False
RUL_HEALTHY_U02,90.99,1.0,0.9944,,,,,0.107,False
RUL_HEALTHY_U02,91.99,1.0,0.995,,,,,0.138,False
RUL_HEALTHY_U02,92.99,1.0,0.9947,,,,,0.034,False
RUL_HEALTHY_U02,93.99,1.0,0.9948,,,,,0.023,False
